z_re,z_im,w_re,w_im
-1.643368978466401842e-01,2.749647838115749643e-01,-4.859901634268910808e-02,9.037371917733259818e-02
6.736118471618866010e-01,-1.156151754274699073e-01,4.403860518477242247e-01,1.557595037592871268e-01
2.609444259247553077e-01,1.059995429664102318e+00,-1.055498317487584714e+00,-5.531997977531269983e-01
5.388732800023632308e-01,2.143176026319832950e-01,2.444523771025846615e-01,-2.309800589850798946e-01
2.368286429816541805e-01,-7.841996077495512196e-01,-5.588812186580180974e-01,3.714418578601434429e-01
-1.876728661728242376e+00,-2.531304430705505482e-01,3.458035448543186341e+00,-9.501143153329427715e-01
-1.141661308721883206e+00,-3.658854251014553860e-01,1.169518399530890429e+00,-8.354344665271802306e-01
1.413612293072664450e+00,-1.064242056538637016e+00,8.656885602205690589e-01,3.008851307855901602e+00
-1.766789033243735929e+00,-8.744644319120138398e-01,2.356855445311134112e+00,-3.089988336527719426e+00
-8.256249689332655350e-01,6.476660589075802221e-01,2.621852654651785075e-01,1.069458539529402952e+00
2.281286093651133662e-01,1.135592836425654006e+00,-1.237528427730401726e+00,-5.181224291575382557e-01
6.572541613095501667e-01,-3.744525542397179052e-01,2.917683171820713017e-01,4.922209989740892744e-01
1.256081538664138630e+00,-1.332108320369184362e+00,-1.967717454239395480e-01,3.346473337433252926e+00
8.894374023858011569e-01,-1.524910789944504685e-01,7.678453635899098462e-01,2.712625383756640529e-01
-1.354912883865592832e+00,4.179100413454150953e-03,1.835771457984711752e+00,1.132463398631411086e-02
-1.390751589147326328e+00,7.852815003109441250e-01,1.317522947985206194e+00,2.184262988970884223e+00
-2.153748977038771883e-01,-4.759150956140700828e-01,-1.801088316723939153e-01,-2.050003300672225415e-01
-7.939516434084938901e-01,5.211303724755538269e-01,3.587823469545387556e-01,8.275046313140930199e-01
-5.527495577864383058e-01,-1.649400322735596003e+00,-2.414989351007185370e+00,-1.823410598009818528e+00
1.634322762830428211e+00,7.988285352429982389e-01,2.032883864387210249e+00,-2.611087317492241766e+00
1.115003615863178421e+00,8.675607566359824219e-01,4.905713969331639834e-01,-1.934666761260230627e+00
-2.025539914248453144e-01,-9.110337526193639235e-01,-7.889543789695839804e-01,-3.690670458316145930e-01
-1.768948406655557193e-01,-1.190546540819078736e+00,-1.386109281202182020e+00,-4.212030812862389006e-01
-7.761735033973899966e-01,3.168782757675838724e-01,5.020334657227412123e-01,4.919050429060997098e-01
-1.292908868243073162e+00,1.426457136369501999e+00,-3.631666203178956498e-01,3.688558163561495906e+00
1.034078119340840374e+00,8.778518238037471555e-01,2.986937323439242120e-01,-1.815534726037811186e+00
-2.716278408995851379e-01,5.092353628097727736e-01,-1.855389707842305669e-01,2.766450042194709691e-01
3.363918756509423069e-01,5.993864062192799658e-01,-2.461045699565046485e-01,-4.032574348555624244e-01
-1.662222715440443643e+00,-3.367703913175614794e-01,2.649570059258018695e+00,-1.119574788671635623e+00
-1.833543304552430087e+00,-2.403672302192427779e-02,3.361303285615412584e+00,-8.814474512046102661e-02
-6.805551506688587438e-01,-1.421903244535812405e+00,-1.558653523719557343e+00,-1.935367153643217764e+00
-1.586388129109793432e+00,3.505782887108481738e-01,2.393722159665043758e+00,1.112306471069030911e+00
3.242445588015798741e-01,-6.125207818606517307e-01,-2.700471742987529122e-01,3.972130613424115220e-01
3.636619659256670190e-01,-1.908784515881210009e+00,-3.511208302606944276e+00,1.388304659147666875e+00
1.834236852965781317e+00,-7.078625222839907138e-02,3.359414139273270816e+00,2.596775050413214769e-01
1.751305819899931393e+00,2.869122095043015186e-01,2.984753458852730912e+00,-1.004942044610463325e+00
-1.060423957721847721e-01,-9.320973476324256879e-01,-8.575604757622983243e-01,-1.976836716716827425e-01
-6.737240106297912590e-01,8.268960988615114971e-02,4.470664709159672401e-01,1.114199512198211783e-01
-2.443541587798132575e-01,-1.913551680478678296e+00,-3.601971078949783411e+00,-9.351686223301308720e-01
-1.439003644005556914e+00,2.161445741561975886e-01,2.024013010524107425e+00,6.220656596855953513e-01
-1.565697035458225805e+00,6.889603721592467700e-01,1.976740812436869055e+00,2.157406424475857065e+00
-8.750648646439667111e-01,6.376905387676070625e-01,3.590892941006427752e-01,1.116041169982828540e+00
9.079784571475304489e-01,1.074589967670628088e+00,-3.303187199743518598e-01,-1.951409081823582969e+00
2.194098775659334422e-01,-5.163108645502449967e-01,-2.184362144791235083e-01,2.265674071538610057e-01
1.319158972529652640e+00,1.233005888257207250e+00,2.198768743285442473e-01,-3.253061561352778241e+00
-7.314444287091386165e-01,1.811597580278979880e+00,-2.746874840583017008e+00,2.650165914316032545e+00
-8.363286474395255077e-01,6.022851692685815550e-02,6.958181322768173249e-01,1.007416681974556971e-01
-9.761396377295890048e-01,1.744174280195853299e+00,-2.089295327349869780e+00,3.405115300015293833e+00
-2.596117599878482451e-01,1.969502256223348180e+00,-3.811540871344870851e+00,1.022611894076362882e+00
1.566709065019655789e+00,9.944320778277968564e-01,1.465682137001854679e+00,-3.115971501758282525e+00
7.543344154579623151e-02,-7.362837926768279750e-01,-5.364236192551311566e-01,1.110808408720093121e-01
1.088049728443952091e+00,6.466450526710443292e-01,7.657023874230202143e-01,-1.407163947916709734e+00
-5.053690845051597158e-01,-1.622133327753938925e+00,-2.375918621436484468e+00,-1.639552069584632621e+00
9.871584453961039785e-01,-9.501579363085412844e-01,7.168169238674679256e-02,1.875912862574220075e+00
-1.386862733502023826e+00,-1.282926767369043652e+00,2.774871511447213890e-01,-3.558486646952693899e+00
3.975311660833740213e-01,1.498248163349857887e+00,-2.086716530973615313e+00,-1.191200678917484934e+00
-1.214261337141707031e+00,-7.587053083996209146e-01,8.987968498834024711e-01,-1.842533044547669752e+00
2.964744809369257439e-03,-1.424409989794996889e+00,-2.028935029315998673e+00,8.446024247316868266e-03
-1.472711128853915863e+00,7.106346944514299047e-01,1.663876400092098029e+00,2.093119246136645906e+00
-1.512669981485875503e+00,2.531972648253200120e-02,2.287529384339328509e+00,7.660078037911823012e-02
7.770497425715459094e-01,3.244664368836094326e-01,4.985278337665604576e-01,-5.042531225070309153e-01
-1.200897393359769527e+00,1.216498104729050844e+00,-3.771308943108375028e-02,2.921778805992434336e+00
8.616285184632066496e-01,9.559360156621670157e-01,-1.714099622109584165e-01,-1.647323465841227241e+00
1.710250204026030563e+00,-4.096872247002374401e-01,2.757112138288496439e+00,1.401335319260878620e+00
-7.962052328762410092e-01,-4.566381859386670072e-02,6.318575885309356543e-01,-7.271554263509612259e-02
6.514568510543297108e-01,1.822493028187879727e+00,-2.897084809007804740e+00,-2.374551138423491636e+00
-8.542150924717799576e-01,1.699233717248108455e+00,-2.157711801626252868e+00,2.903022173820518859e+00
-1.900562034454974736e+00,2.207921693072987246e-01,3.563386864784209518e+00,8.392584289808138198e-01
5.359004467243404513e-01,-1.576410384996986824e+00,-2.197880413127000665e+00,1.689598059081549586e+00
-1.438641611744349458e+00,-3.235427227347846824e-01,1.965009793607741750e+00,-9.309240482066516442e-01
1.864927648572726859e+00,3.841702129374913177e-01,3.330368381902562902e+00,-1.432899303730398977e+00
-1.304735937788339406e-01,1.139053797008749758e+00,-1.280420193806485862e+00,2.972328848063159890e-01
1.317714459530945348e+00,1.187268353300646950e+00,3.267652541077015194e-01,-3.128961352975514920e+00
-1.069437032134265220e+00,1.230783623962139472e-01,1.128547282410011565e+00,2.632491172019051917e-01
4.240632828000436838e-01,1.470955815104044717e+00,-1.983881342169254713e+00,-1.247556703613670548e+00
4.124286293549026539e-01,-3.497137229052786900e-01,4.779768632329363387e-02,2.884639028088486490e-01
-5.032638263712692073e-01,-2.964716545059604691e-01,1.653790370083494110e-01,-2.984069185145811764e-01
6.077241023198967085e-01,1.469962527009299524e+00,-1.791461246271041308e+00,-1.786663314341226938e+00
-1.844124716948010168e-01,-1.008641748194567533e+00,-9.833502164844075688e-01,-3.720122356782505912e-01
-1.053350548009675425e+00,9.840571209737856151e-01,1.411789596530677871e-01,2.073114215301121277e+00
-1.733764572179287367e+00,3.777346550258071645e-01,2.863256122136561999e+00,1.309805925136218407e+00
-1.415307023229206873e+00,1.298656761825365269e+00,3.165845849671752865e-01,3.675996071551077549e+00
-7.586613043037022663e-01,-1.424512268115429414e+00,-1.453668227363570153e+00,-2.161444670650153999e+00
-8.611196706482577845e-01,-1.385546419231765469e+00,-1.178211792668603097e+00,-2.386242552393461391e+00
-1.786472269491298448e+00,3.645752644438848833e-01,3.058568046217061909e+00,1.302607200142914534e+00
7.228581071980255679e-01,-4.254781726718870338e-01,3.414921677217040985e-01,6.151206931033499359e-01
-7.280356121918023504e-01,1.810494808892038066e-02,5.297080634741899718e-01,2.636209393123590400e-02
-1.053020515582415939e+00,-1.002449696671152690e+00,1.039468118813711428e-01,-2.111200192868187386e+00
2.849306069710908496e-01,-3.349502971872309054e-01,-3.100625079690005892e-02,1.908751829654099230e-01
-1.802983520289624053e+00,-5.055434461617136499e-01,2.995175398478903794e+00,-1.822973004439988998e+00
9.501179487054889350e-02,-1.593312388385136114e+00,-2.529617125817023471e+00,3.027669396199057505e-01
1.117910163085315656e+00,5.699331039821906586e-01,9.248993897146624565e-01,-1.274268018440901873e+00
1.115985418312515964e+00,-1.461791166347411686e+00,-8.914099601251650462e-01,3.262675252523513869e+00
1.430288576490230223e+00,-1.488025376259365373e-01,2.023583216834530685e+00,4.256611394382693869e-01
-4.596420155985860845e-01,5.582530849484403923e-01,-1.003757243509197511e-01,5.131931463596597354e-01
-9.341467299966157434e-01,-1.440926356184172530e+00,-1.203638650782826724e+00,-2.692073287590767361e+00
-8.849090390501679337e-02,-3.324425256204599499e-01,-1.026873927669832570e-01,-5.883627917724240652e-02
-1.069720237884505210e+00,-5.299527595394879498e-01,8.634514599961641279e-01,-1.133802384004262143e+00
-5.344302006950103490e-01,-6.900177423498181639e-01,-1.905088453426310169e-01,-7.375326410542625277e-01
-4.821436810922841154e-01,7.429733818237815868e-01,-3.195469168814485950e-01,7.164398425322023867e-01
-8.124941017148588074e-01,1.795431706861361665e+00,-2.563428348681667135e+00,2.917555343713395644e+00
1.665392078152711619e+00,-7.635828679968570398e-02,2.767700186010824570e+00,2.543329718750186874e-01
-6.865551799812448230e-01,1.417391593200125754e-01,4.512680258743355655e-01,1.946235080746831492e-01
1.394241955094498220e+00,6.103493622404081442e-01,1.571384285358455868e+00,-1.701949376201493447e+00
1.217567311788309681e+00,1.308891042629607426e-01,1.465338201120650607e+00,-3.187325896396657754e-01
5.316705170704829619e-01,-8.473775432701531329e-01,-4.353751621165655172e-01,9.010513131687157840e-01
9.395726492411631270e-01,-1.190381627497126615e+00,-5.342116558806501159e-01,2.236900038710965433e+00
7.791925152739929139e-01,1.442876273303576262e+00,-1.474750964203404902e+00,-2.248556785249157475e+00
-1.471588650793824282e+00,4.575189621676791774e-01,1.956249556402197776e+00,1.346559424497851376e+00
-1.619617007080261573e+00,9.028625130857075298e-01,1.807998532088184618e+00,2.924582962497674465e+00
1.203536704340386621e+00,3.747280178654164295e-01,1.308079511321175392e+00,-9.019978472914975676e-01
1.130496418518187607e+00,1.180459355932343524e+00,-1.154621387257540599e-01,-2.669010148175601671e+00
3.603035814332367082e-01,-1.619803209742395111e+00,-2.493943767498148834e+00,1.167241795374474478e+00
4.646628000964851957e-01,-1.314834783628844761e+00,-1.512878990446804739e+00,1.221909624450470577e+00
2.598024458897674194e-01,2.897220561353988089e-01,-1.644155892101764604e-02,-1.505409976243782255e-01
1.055693560026351729e+00,1.196978866048266532e+00,-3.182695130850816678e-01,-2.527285760749600207e+00
-3.138713769828349598e-02,3.983737660904491662e-01,-1.577165050961968906e-01,2.500762450332941547e-02
6.314531401621112927e-01,-3.255667968384821087e-01,2.927393290169214568e-01,4.111603523923593184e-01
1.097285664567372976e+00,6.849256532343703796e-01,7.349126792065323599e-01,-1.503118201177036317e+00
-6.654489666870473386e-01,1.593466189446143044e+00,-2.096312169643152590e+00,2.120740858435365528e+00
1.050128588282609243e+00,-9.178602363592971436e-01,2.603026384388810177e-01,1.927742548497461517e+00
-5.432319289117839567e-01,-7.422400791829484312e-01,-2.558194065562920394e-01,-8.064170198603767270e-01
-1.369553405500001375e+00,-1.408866509831233405e+00,-1.092283120073897773e-01,-3.859035852868533567e+00
1.744509853502976160e+00,-2.483838512049869607e-01,2.981620091429554087e+00,8.666161517562336325e-01
-4.667207088903606582e-01,9.187428347095116798e-01,-6.262601762229482727e-01,8.575926142071255143e-01
2.119722610115997163e-01,1.744559947353848894e+00,-2.998557170472894384e+00,-7.395966330217453866e-01
1.121205975637568741e+00,-8.252174350183860696e-02,1.250293001654809055e+00,1.850477438685843024e-01
5.482955359648302718e-01,-1.512313286659549671e+00,-1.986463482248048695e+00,1.658389248111463488e+00
3.530319998768827183e-01,7.443854604217952087e-01,-4.294781207502967324e-01,-5.255837755439609627e-01
-1.950789256445588649e+00,-1.827281526330137851e-01,3.772189145298858737e+00,-7.129282340132659934e-01
1.301598044785284625e+00,-8.185638986236405401e-01,1.024110614058942215e+00,2.130882339960701088e+00
-7.922904342300336467e-01,1.673767582062216874e+00,-2.173773786589984436e+00,2.652220088784454699e+00
1.125176141726063506e+00,-1.557646356015558009e+00,-1.160240820498995795e+00,3.505253034070495932e+00
-8.643662485438441401e-01,1.347586318643752890e+00,-1.068859874574063618e+00,2.329616261670220290e+00
6.627389444261475582e-01,6.005000622351879258e-01,7.862258371461973427e-02,-7.959495547471687749e-01
-1.427912499333459984e+00,1.107071762768874201e+00,8.133262178325459946e-01,3.161603215433605119e+00
6.250761573099605783e-01,-1.855349158021215139e+00,-3.051600295732645574e+00,2.319469044328343887e+00
4.237007105909107452e-01,1.205927243437661112e+00,-1.274738224309913237e+00,-1.021904459930950360e+00
-1.045788717490446107e+00,1.397635371692291795e+00,-8.597105905751385446e-01,2.923262605762729560e+00
7.924831359145487752e-01,1.351920874621532320e+00,-1.199660530528491753e+00,-2.142748988456822712e+00
-1.500305282777427696e+00,1.812396077194611266e-02,2.250587463575794089e+00,5.438294818200323927e-02
9.807525133153780494e-01,5.200473783055947763e-01,6.914262166919084018e-01,-1.020075546632570607e+00
1.404524399047740069e+00,-1.379148030235636480e+00,7.063949821757936620e-02,3.874094116729163595e+00
9.384843677406462525e-01,-1.227834036524383610e+00,-6.268235127542007845e-01,2.304606098916063495e+00
-9.169649947287989988e-01,8.396187891252155922e-01,1.358650905058931546e-01,1.539802077088807897e+00
1.920819139594727165e+00,4.461744239082783281e-01,3.490474550483543936e+00,-1.714040746081344491e+00
-1.781998740034817619e+00,4.652358797101312504e-01,2.959075085716017739e+00,1.658099502924887725e+00
8.383131404024828370e-01,-1.307488614309987085e+00,-1.006757555178777297e+00,2.192169772605391920e+00
1.920108718216769983e+00,-1.657574301660407201e-01,3.659341964116797463e+00,6.365445735420444118e-01
1.136323793365631829e+00,5.456333684311074350e-01,9.935159906233825833e-01,-1.240032358005006774e+00
2.896525998345493846e-01,-1.419478981339801216e+00,-1.931021949874565991e+00,8.223115547111424783e-01
1.784097814232380230e+00,-7.946294699411282636e-01,2.551569016249838118e+00,2.835393400893203797e+00
3.120688632301686916e-01,7.991037783562644492e-01,-5.411798731854881028e-01,-4.987508154291442342e-01
5.969326209812355621e-01,1.762377638782073763e+00,-2.749646387687550320e+00,-2.104041406153808857e+00
-1.406244040319768018e+00,3.341095378776826053e-02,1.976406009101856931e+00,9.396790929089658684e-02
-3.838624370369361216e-01,-1.033250820695275074e-01,1.366742979832611393e-01,-7.932523562050051991e-02
-8.876978168749705134e-01,-7.811815849566747794e-01,1.777627454091662007e-01,-1.386906375097939126e+00
-2.883871452746000763e-01,4.439501881465131028e-01,-1.139246239956910739e-01,2.560590548073889972e-01
5.385164696730520006e-01,-3.527564136577190368e-01,1.655629007324713464e-01,3.799302770749632963e-01
-3.648675622852115552e-01,-1.129485893212152092e+00,-1.142610044957300452e+00,-8.242255289837053800e-01
3.532249936360329912e-01,-7.318363547310484662e-01,-4.108165539768534047e-01,5.170057834849843825e-01
-1.855760662890545198e+00,-3.263998233725584619e-01,3.337310793234318229e+00,-1.211439905178431919e+00
-1.034692996393187236e-01,-1.097628527183156066e+00,-1.194082487718413077e+00,-2.271417099435561471e-01
2.898317324884627233e-01,2.630876017276837509e-01,1.478734697443946991e-02,-1.525022708099385282e-01
8.080087244414855263e-01,5.917939288048401636e-01,3.026580446032882676e-01,-9.563493150916283492e-01
6.097322260841262498e-01,-7.351433927038275584e-01,-1.686624203105899777e-01,8.964812346486835670e-01
1.149728887943815447e+00,1.965775343987177237e-01,1.283233788742243586e+00,-4.520217400379497041e-01
-2.743272192804395715e-01,5.040499237642284136e-01,-1.788109024085861032e-01,2.765492279295166944e-01
-5.573706621989829024e-01,5.095697842703295066e-02,3.080654414297195887e-01,5.680384961906928543e-02
9.468227539288811556e-01,1.545611546894830823e+00,-1.492441726537161228e+00,-2.926840362670483309e+00
1.684228789180766572e+00,1.453170073239684612e-02,2.836415443979134920e+00,-4.894941745852399856e-02
8.110045896227635609e-02,1.199481643055345881e+00,-1.432178927582860251e+00,-1.945570235372277856e-01
-7.421972330231949577e-01,1.349529449380274304e+00,-1.270373002037339383e+00,2.003234046426710879e+00
-2.343341393030629050e-02,-1.536573102658926437e+00,-2.360507774926450253e+00,-7.201430709756329041e-02
-1.777728332372488396e+00,-8.775542554653763538e-01,2.390216552434477393e+00,-3.120106126269688307e+00
-6.634798379938167123e-01,-1.308022219233624828e+00,-1.270716630584555640e+00,-1.735692740218875985e+00
-7.444265207920430782e-01,9.707702669003426266e-01,-3.882240662392162922e-01,1.445334264553970183e+00
1.426192094298232682e+00,-5.109537072338072861e-01,1.772950198902807806e+00,1.457436275618459343e+00
-1.385548403757460800e+00,4.033616317803234708e-01,1.757043773162362266e+00,1.117754130100463650e+00
-1.521309776540422654e+00,-5.403225556869899471e-01,2.022434972013350318e+00,-1.643995972903849578e+00
1.088419565418342394e+00,-7.561539603169351587e-01,6.128883386824681700e-01,1.646025529755034134e+00
7.506601966643700052e-01,8.216254619360507938e-01,-1.115776688454382520e-01,-1.233523061682739508e+00
-4.486332193454010131e-01,5.635545383446376455e-01,-1.163219521886189600e-01,5.056585736285320598e-01
1.003532118690446673e-01,-1.344994782966816516e+00,-1.798940199075520496e+00,2.699490928356573782e-01
-1.336372528493865453e+00,1.345217162200951666e+00,-2.371767856689426315e-02,3.595422520847656234e+00
1.956532010734421956e+00,2.238777121137935922e-01,3.777896279047173511e+00,-8.760478204812452985e-01
-1.433616445724901212e+00,-2.070175469825956682e-01,2.012399848694207627e+00,-5.935675198157530641e-01
-4.297091366323204653e-01,-1.679802865415259916e+00,-2.637087724552023893e+00,-1.443653278020178732e+00
1.021320691178977835e+00,-2.648838907096280337e-01,9.729324786728348329e-01,5.410627966834682390e-01
-1.226922632383948830e-01,-1.397308104747039259e+00,-1.937416548133203298e+00,-3.428777876255327817e-01
-8.317626787418865852e-01,-3.920983039365433243e-02,6.902917429483796941e-01,-6.522654712248193709e-02
3.457806920591837141e-01,-2.684009659733366249e-02,1.188438962155738271e-01,1.856157435272275114e-02
-1.663538661772471894e+00,-1.025330183777145798e+00,1.716058893447270917e+00,-3.411352803591111371e+00
1.374353539050164663e+00,5.503548019138362335e-01,1.585957242310094495e+00,-1.512764139487066339e+00
5.965962005370974985e-01,6.808130214054197715e-01,-1.075793436198758807e-01,-8.123409236933101241e-01
-5.335664602695504577e-01,1.581097410467147135e-01,2.596944773107185966e-01,1.687241097288616209e-01
-6.461740668106958907e-01,1.377915493148746062e+00,-1.481110181640678425e+00,1.780746515858781631e+00
-6.970996565082421270e-02,1.074510357837516583e+00,-1.149713029789068974e+00,1.498081602726162309e-01
1.408062067524676220e+00,1.916593161399227085e-02,1.982271453067233624e+00,-5.397364258886902522e-02
1.638208975485399677e+00,3.484957621479223278e-01,2.562279351125861471e+00,-1.141817770938702736e+00
1.401097195334886969e+00,-6.376368176339028970e-01,1.556492639572995218e+00,1.786782313658248356e+00
-1.580081136415717680e+00,-4.057899731938374721e-01,2.331990895312130441e+00,-1.282362163980444558e+00
1.669350690206704346e+00,5.233289614589695660e-01,2.512858524991876674e+00,-1.747239126033377277e+00
-1.289973670252130056e+00,-6.445774575615801361e-01,1.248551971147200623e+00,-1.662975897384996182e+00
1.709841834016106787e+00,-2.071706869725140621e-01,2.880639403810900223e+00,7.084582147349204329e-01
-7.698597103168554057e-01,3.939087662309463944e-01,4.375198574555661524e-01,6.065089773236526094e-01
8.121338627955703160e-01,5.350790922770518598e-01,3.732517761072204898e-01,-8.691117002242191303e-01
1.927223790170141893e+00,4.814308386321761724e-01,3.482415885011686640e+00,-1.855649931066985170e+00
-8.997650548906888091e-02,1.045730252736030597e+00,-1.085455989947337940e+00,1.881823076507777026e-01
1.613311487856212256e+00,8.827837868734063065e-01,1.823466742482273695e+00,-2.848410449312153148e+00
9.296540119751508513e-01,-2.396452018905255166e-01,8.068267591923431459e-01,4.455742467762441317e-01
2.124152096451008553e-01,6.164096379294270456e-01,-3.348406204437152089e-01,-2.618695649360799349e-01
-8.470870180483789369e-01,9.350139897516647203e-01,-1.566947448852314961e-01,1.584076424824510498e+00
9.999341517410744729e-01,-6.140285547478048223e-01,6.228372417724642451e-01,1.227976244073088141e+00
1.109372510116714228e+00,-4.120103273237640806e-02,1.229009841104444778e+00,9.141458620343463626e-02
1.942160677979704708e+00,-1.401061752253878190e-01,3.752358358754299239e+00,5.442174085297650787e-01
1.911667916295360925e+00,-3.536959912237604975e-01,3.529373367985288557e+00,1.352298557089496978e+00
2.218468405510556352e-01,1.208239147942896885e+00,-1.410625817959292094e+00,-5.360880752024623774e-01
-1.852117091195303100e+00,-5.091906347730632554e-01,3.171062616957155633e+00,-1.886161354679551705e+00
7.012225146699364586e-01,8.530327852467927130e-01,-2.359519176258715600e-01,-1.196331589533311757e+00
1.094882731006505239e+00,1.461826192222651422e+00,-9.381676216119131384e-01,-3.201056507195154222e+00
9.577258739060394710e-01,1.203486368426528230e+00,-5.311405894393862459e-01,-2.305220067870604961e+00
4.875910935009830638e-01,1.432501218499292683e+00,-1.814314666540473908e+00,-1.396949671139121607e+00
-1.981999500241363510e+00,5.851736846539923320e-02,3.924897736544899374e+00,2.319627901077220000e-01
-3.945777697864483180e-01,1.582539525534787384e+00,-2.348739733470222468e+00,1.248869833168841037e+00
6.864512354234348912e-01,-1.049366546557610747e+00,-6.299548504198861920e-01,1.440677924592990600e+00
1.411124518527650640e+00,-6.078743063619427289e-01,1.621761234454880851e+00,1.715572675780651979e+00
1.413378684576237720e+00,-8.042253955243778840e-01,1.350860819208113961e+00,2.273350063258099407e+00
3.612810035325959568e-01,-4.122397290086636801e-01,-3.941763065961686324e-02,2.978687659845108415e-01
-9.006997969797319037e-01,1.546230248687476827e+00,-1.579567857676805964e+00,2.785378542153461368e+00
-6.322922458173585447e-01,8.705565905662702164e-01,-3.580752932576096725e-01,1.100892363520499462e+00
-8.145517719553403424e-01,-3.682321954748712933e-01,5.278996394113409929e-01,-5.998883746301233444e-01
-1.452714887881494832e+00,2.994877184921342916e-01,2.020687651944920393e+00,8.701405347823710779e-01
3.808513616534869861e-01,-4.305236283128239805e-01,-4.030283486232348611e-02,3.279310201338774822e-01
1.661195041142219164e+00,-1.233361547860223340e-02,2.759416846644725307e+00,4.097708174481789339e-02
-1.462532346747754008e+00,-5.384861472034661034e-01,1.849033534553459646e+00,-1.575106817121283642e+00
-1.929324876000351185e+00,-1.868803339993463375e-01,3.687370217918063187e+00,-7.211057544403861597e-01
5.381610598071886464e-01,-6.268301504843689642e-01,-1.032987112634601717e-01,6.746711562075350388e-01
-3.184729139788915475e-01,1.836837091378303644e+00,-3.272545503324900018e+00,1.169965721991519603e+00
1.007852486299662065e+00,1.634265477798049204e-01,9.890583976211856365e-01,-3.294197050144938022e-01
-8.618364995526990313e-01,1.587987195091980830e+00,-1.778941179814847340e+00,2.737170651105163444e+00
-1.059611532477362061e+00,-6.986290779332917644e-01,6.346940112251022725e-01,-1.480550855804283472e+00
1.636259257691794033e+00,1.181682211402894644e-01,2.663380629894640528e+00,-3.867076916115396168e-01
9.692717976719067430e-01,3.629791766550645171e-01,8.077339350769411341e-01,-7.036509581478459507e-01
6.137568360379805910e-01,-8.024668339406977324e-01,-2.672555657914547633e-01,9.850390100497163903e-01
-1.034511753493348341e+00,-7.100306113253389562e-01,5.660710990968478296e-01,-1.469070025512261068e+00
-8.670122669995437015e-01,2.459575776575384509e-01,6.912151411205239571e-01,4.264964739811574757e-01
1.167897700565496244e+00,1.135296437502854250e+00,7.508703797950135039e-02,-2.651820197639566334e+00
1.150359344917356808e+00,-1.259282620185729673e+00,-2.624660950631463874e-01,2.897255060045337061e+00
2.486829349502888142e-01,-1.592423370741820499e+00,-2.473968989549251596e+00,7.920170350390155489e-01
6.116885062559935804e-01,1.821397712751243958e+00,-2.943326799329774257e+00,-2.228256092421783574e+00
-7.497202038856642936e-01,-1.796158069700455773e+00,-2.664103427235705368e+00,-2.693231988453413717e+00
-1.553598527003093199e+00,-4.619824880402876310e-01,2.200240563850286435e+00,-1.435470625841229975e+00
-1.757886196693855485e+00,7.927589024396537454e-01,2.461697203129463940e+00,2.787159863809676175e+00
-1.171917833900752104e+00,-7.917137248654460002e-01,7.465807872743116524e-01,-1.855646867027618940e+00
