z_re,z_im,w_re,w_im
-2.356174068595321192e+00,2.807767123457505787e-01,-2.356174068595321192e+00,2.807767123457505787e-01
4.123058265299631708e-01,-2.009304128091085939e+00,4.123058265299631708e-01,-2.009304128091085939e+00
-4.459449107712821353e-02,-3.531100367569552034e+00,-4.459449107712821353e-02,-3.531100367569552034e+00
1.015559465675286210e+00,-2.343865427156778924e+00,1.015559465675286210e+00,-2.343865427156778924e+00
-3.919531448533338125e+00,1.321610064233561976e+00,-3.919531448533338125e+00,1.321610064233561976e+00
1.457736207887739610e+00,-3.069909303133334877e+00,1.457736207887739610e+00,-3.069909303133334877e+00
2.661076882353417550e-01,4.574998785634178944e+00,2.661076882353417550e-01,4.574998785634178944e+00
-2.708633067992604282e+00,3.240430863029748032e+00,-2.708633067992604282e+00,3.240430863029748032e+00
1.306565649912862614e+00,2.619192244737889474e+00,1.306565649912862614e+00,2.619192244737889474e+00
-4.486356498290390071e+00,9.295342780604733957e-01,-4.486356498290390071e+00,9.295342780604733957e-01
-3.511436452820595466e+00,2.829164235438185848e+00,-3.511436452820595466e+00,2.829164235438185848e+00
1.834075858797045433e-01,3.213818012942763591e+00,1.834075858797045433e-01,3.213818012942763591e+00
3.163106809128112679e-02,-2.826980781541397647e+00,3.163106809128112679e-02,-2.826980781541397647e+00
-1.629434596491892373e+00,3.841533444081578708e+00,-1.629434596491892373e+00,3.841533444081578708e+00
-3.009614731618170391e-01,2.086062599426429021e+00,-3.009614731618170391e-01,2.086062599426429021e+00
1.649996947907150568e+00,1.776883884936207636e+00,1.649996947907150568e+00,1.776883884936207636e+00
-1.048170399029776378e+00,4.240031320313726315e-01,-1.048170399029776378e+00,4.240031320313726315e-01
-1.457585245342202462e+00,4.217045240914313986e+00,-1.457585245342202462e+00,4.217045240914313986e+00
-2.807936035923540352e+00,3.017659451225415790e+00,-2.807936035923540352e+00,3.017659451225415790e+00
3.723190638141650188e-01,4.220849221477046775e+00,3.723190638141650188e-01,4.220849221477046775e+00
3.670163357889970612e-01,-4.430041876564090764e+00,3.670163357889970612e-01,-4.430041876564090764e+00
3.143499750116277358e+00,-1.479137947233583716e+00,3.143499750116277358e+00,-1.479137947233583716e+00
-3.832950777930853370e+00,4.981028250819033443e-02,-3.832950777930853370e+00,4.981028250819033443e-02
-1.312799025050576551e+00,-1.649199042742248933e+00,-1.312799025050576551e+00,-1.649199042742248933e+00
1.315753849308975321e+00,-1.451989752152039292e+00,1.315753849308975321e+00,-1.451989752152039292e+00
4.132158808776891235e+00,-3.038681351072123824e-02,4.132158808776891235e+00,-3.038681351072123824e-02
-2.658762503797707399e+00,-2.300326832149043543e+00,-2.658762503797707399e+00,-2.300326832149043543e+00
2.941779329084012851e+00,-2.440525401139727268e+00,2.941779329084012851e+00,-2.440525401139727268e+00
3.696579263582104424e+00,-2.391518752415346505e+00,3.696579263582104424e+00,-2.391518752415346505e+00
1.038727915156177684e+00,-3.897656394615797826e+00,1.038727915156177684e+00,-3.897656394615797826e+00
-3.672229843984933240e+00,9.199954892122278460e-01,-3.672229843984933240e+00,9.199954892122278460e-01
3.319606279088117340e+00,1.856439408047638739e+00,3.319606279088117340e+00,1.856439408047638739e+00
2.878178017694005941e+00,2.867730233377533411e-01,2.878178017694005941e+00,2.867730233377533411e-01
-1.342195427212147241e+00,1.935991651793308455e-01,-1.342195427212147241e+00,1.935991651793308455e-01
-3.394736362017920062e+00,1.213212329879596041e-01,-3.394736362017920062e+00,1.213212329879596041e-01
-2.085076737796203172e+00,1.372221635234572856e+00,-2.085076737796203172e+00,1.372221635234572856e+00
-2.998505709215614434e+00,-1.369042283938249671e+00,-2.998505709215614434e+00,-1.369042283938249671e+00
-4.389653626961452559e+00,-1.492528384564317578e+00,-4.389653626961452559e+00,-1.492528384564317578e+00
1.339440225740841761e+00,-2.213361413130332966e+00,1.339440225740841761e+00,-2.213361413130332966e+00
1.225715478509730172e+00,9.967002233651393039e-01,1.225715478509730172e+00,9.967002233651393039e-01
4.345647396689678588e-01,2.763697712600295286e+00,4.345647396689678588e-01,2.763697712600295286e+00
7.605765955740715345e-01,-2.745938831892341891e+00,7.605765955740715345e-01,-2.745938831892341891e+00
2.372385840549074754e+00,-3.360421898251503503e+00,2.372385840549074754e+00,-3.360421898251503503e+00
3.794593142610187542e+00,-1.234453021845851456e-01,3.794593142610187542e+00,-1.234453021845851456e-01
3.107676818754218306e+00,-3.190305979416109050e+00,3.107676818754218306e+00,-3.190305979416109050e+00
3.173177615585938138e+00,-2.628474205678665410e+00,3.173177615585938138e+00,-2.628474205678665410e+00
-1.293638911732279295e+00,3.023347215805060273e+00,-1.293638911732279295e+00,3.023347215805060273e+00
-3.695562201105770050e+00,2.626475235046933587e+00,-3.695562201105770050e+00,2.626475235046933587e+00
-2.558829981746789106e-01,2.242155044759280624e+00,-2.558829981746789106e-01,2.242155044759280624e+00
-1.007061899399066762e+00,-7.944105352367722972e-01,-1.007061899399066762e+00,-7.944105352367722972e-01
1.672285452630132507e+00,-6.766683957504824320e-01,1.672285452630132507e+00,-6.766683957504824320e-01
-2.400776614700535827e+00,3.549838619879178037e+00,-2.400776614700535827e+00,3.549838619879178037e+00
-3.263188901429342703e+00,-1.221396456324027158e+00,-3.263188901429342703e+00,-1.221396456324027158e+00
-6.385599117360076793e-01,2.132776026351384413e+00,-6.385599117360076793e-01,2.132776026351384413e+00
1.746053210837979375e+00,3.166625285371639453e+00,1.746053210837979375e+00,3.166625285371639453e+00
7.352806546601452498e-01,2.049814829068833166e+00,7.352806546601452498e-01,2.049814829068833166e+00
3.936116472086622853e+00,1.499934425762856849e+00,3.936116472086622853e+00,1.499934425762856849e+00
3.257334122415359356e+00,-1.074380756751980748e+00,3.257334122415359356e+00,-1.074380756751980748e+00
-2.618353757910265589e+00,1.830895504685585040e+00,-2.618353757910265589e+00,1.830895504685585040e+00
1.453504454754844799e+00,-2.489017868642007691e+00,1.453504454754844799e+00,-2.489017868642007691e+00
-1.681411493310772221e+00,-3.652058824720800789e+00,-1.681411493310772221e+00,-3.652058824720800789e+00
1.114278875800006396e+00,2.916727523723380511e+00,1.114278875800006396e+00,2.916727523723380511e+00
8.071260222413034757e-01,1.595512936668786352e+00,8.071260222413034757e-01,1.595512936668786352e+00
7.520325714682332130e-01,-1.832209883549341667e+00,7.520325714682332130e-01,-1.832209883549341667e+00
-4.530413390714959632e-01,4.887146711903002760e+00,-4.530413390714959632e-01,4.887146711903002760e+00
4.084930390188177718e+00,-2.475611189888690777e+00,4.084930390188177718e+00,-2.475611189888690777e+00
2.689955796710926883e+00,3.253903662062487268e+00,2.689955796710926883e+00,3.253903662062487268e+00
-1.198078739403848347e+00,-2.453718553169322636e+00,-1.198078739403848347e+00,-2.453718553169322636e+00
1.941311737666558734e+00,-4.527107378322859255e+00,1.941311737666558734e+00,-4.527107378322859255e+00
4.107101814322918765e-01,4.420861553406805200e+00,4.107101814322918765e-01,4.420861553406805200e+00
-6.999778997378406364e-01,4.212411926118539540e+00,-6.999778997378406364e-01,4.212411926118539540e+00
3.355935190619737440e+00,-7.607992467407271864e-01,3.355935190619737440e+00,-7.607992467407271864e-01
-2.526381091909820631e-01,2.746737466518977655e+00,-2.526381091909820631e-01,2.746737466518977655e+00
-1.669678755259825120e+00,7.862416119089924438e-01,-1.669678755259825120e+00,7.862416119089924438e-01
-4.339892111643075090e+00,1.959024561026398104e+00,-4.339892111643075090e+00,1.959024561026398104e+00
-6.603375230194391543e-02,3.462665653778263408e+00,-6.603375230194391543e-02,3.462665653778263408e+00
3.931738746065283618e-01,-2.404972518454401076e+00,3.931738746065283618e-01,-2.404972518454401076e+00
3.969693881631251031e-01,-2.873414994479845941e+00,3.969693881631251031e-01,-2.873414994479845941e+00
-2.789922201860314033e+00,2.675954737351859070e+00,-2.789922201860314033e+00,2.675954737351859070e+00
1.176444381808261941e+00,-1.985675249581881019e+00,1.176444381808261941e+00,-1.985675249581881019e+00
1.067966626257149221e+00,4.520275117655833341e+00,1.067966626257149221e+00,4.520275117655833341e+00
4.383508832153481194e+00,1.186203299158987423e-01,4.383508832153481194e+00,1.186203299158987423e-01
-3.856814972472780934e+00,-1.849552448012031114e+00,-3.856814972472780934e+00,-1.849552448012031114e+00
3.378257937704810754e+00,-1.257645592366112008e-01,3.378257937704810754e+00,-1.257645592366112008e-01
3.894007212263315587e+00,9.645314155215051199e-01,3.894007212263315587e+00,9.645314155215051199e-01
1.012331583171008687e+00,3.746487151693780771e+00,1.012331583171008687e+00,3.746487151693780771e+00
-4.049493874513205860e+00,-4.835375072694306775e-01,-4.049493874513205860e+00,-4.835375072694306775e-01
6.496789218219075623e-01,-1.642688486287288585e+00,6.496789218219075623e-01,-1.642688486287288585e+00
2.815976674942826552e+00,1.763386730002832969e+00,2.815976674942826552e+00,1.763386730002832969e+00
-1.145525650547595697e+00,8.858587380627245267e-01,-1.145525650547595697e+00,8.858587380627245267e-01
-6.600638207963518966e-02,-3.592114803346441843e+00,-6.600638207963518966e-02,-3.592114803346441843e+00
-2.073060921605644591e+00,2.165127418198359521e+00,-2.073060921605644591e+00,2.165127418198359521e+00
8.002656741707389054e-01,1.978848567771270384e+00,8.002656741707389054e-01,1.978848567771270384e+00
6.348024019041014210e-01,1.780617401826248836e+00,6.348024019041014210e-01,1.780617401826248836e+00
-3.286554236896502612e+00,2.084297822182454851e+00,-3.286554236896502612e+00,2.084297822182454851e+00
-2.256790396408619781e+00,2.935005490421775387e-01,-2.256790396408619781e+00,2.935005490421775387e-01
3.113058017986137127e+00,-3.676877453160730003e+00,3.113058017986137127e+00,-3.676877453160730003e+00
-2.425315772606754017e+00,-3.017656704984033489e+00,-2.425315772606754017e+00,-3.017656704984033489e+00
-1.120957480086242075e+00,-2.852240431960456402e+00,-1.120957480086242075e+00,-2.852240431960456402e+00
3.879511408195968958e+00,-4.162861892430314015e-01,3.879511408195968958e+00,-4.162861892430314015e-01
-1.091615402900033560e+00,6.751528123940482295e-01,-1.091615402900033560e+00,6.751528123940482295e-01
-4.023973552724838143e+00,2.795944499701036534e+00,-4.023973552724838143e+00,2.795944499701036534e+00
3.149388162643152356e+00,-1.646116820078741050e+00,3.149388162643152356e+00,-1.646116820078741050e+00
1.153221651621040150e-01,4.449114056914706516e+00,1.153221651621040150e-01,4.449114056914706516e+00
-2.219634172209001832e-01,-1.740767765832678782e+00,-2.219634172209001832e-01,-1.740767765832678782e+00
1.025155787008055208e-01,-3.566778380742007926e+00,1.025155787008055208e-01,-3.566778380742007926e+00
2.926703230616092721e+00,2.064843480142862564e+00,2.926703230616092721e+00,2.064843480142862564e+00
-4.752862305856321967e+00,9.615131872911408806e-01,-4.752862305856321967e+00,9.615131872911408806e-01
1.174497699489997826e+00,3.658678215633340169e+00,1.174497699489997826e+00,3.658678215633340169e+00
1.391871045264658768e+00,3.237345819512091882e+00,1.391871045264658768e+00,3.237345819512091882e+00
-2.665081228218957765e+00,6.163545698163174213e-01,-2.665081228218957765e+00,6.163545698163174213e-01
-7.367216431770950980e-01,2.912629625350275031e+00,-7.367216431770950980e-01,2.912629625350275031e+00
1.050321743578013667e+00,-3.527335109261780399e+00,1.050321743578013667e+00,-3.527335109261780399e+00
2.846831521332051640e+00,-1.867334172501025291e+00,2.846831521332051640e+00,-1.867334172501025291e+00
4.138172559550405971e-01,-1.203216504879332627e+00,4.138172559550405971e-01,-1.203216504879332627e+00
-4.591378277954991094e-01,4.542906967297690279e+00,-4.591378277954991094e-01,4.542906967297690279e+00
-7.168368158342892649e-01,4.690911108143638764e+00,-7.168368158342892649e-01,4.690911108143638764e+00
-6.269107473403340292e-02,2.109543181234504239e+00,-6.269107473403340292e-02,2.109543181234504239e+00
2.503813601961701441e+00,2.841389833665208808e+00,2.503813601961701441e+00,2.841389833665208808e+00
1.804163530507361557e+00,-6.649682165122443589e-01,1.804163530507361557e+00,-6.649682165122443589e-01
-3.383098612419482620e+00,2.392070526147645815e+00,-3.383098612419482620e+00,2.392070526147645815e+00
4.429385042642111636e-01,2.761718637141170607e+00,4.429385042642111636e-01,2.761718637141170607e+00
2.343569015842566827e+00,-3.371755726699730005e+00,2.343569015842566827e+00,-3.371755726699730005e+00
-3.464623479043676735e+00,2.544059343525631789e+00,-3.464623479043676735e+00,2.544059343525631789e+00
4.305646398946225695e+00,9.657445445580374876e-01,4.305646398946225695e+00,9.657445445580374876e-01
1.007680683389572618e+00,1.631508166177712216e+00,1.007680683389572618e+00,1.631508166177712216e+00
-3.073874629611422549e+00,-3.680242903750678973e+00,-3.073874629611422549e+00,-3.680242903750678973e+00
5.275355677717781244e-01,-2.515103391939608191e+00,5.275355677717781244e-01,-2.515103391939608191e+00
3.433575810000995543e-01,1.370646611198530707e+00,3.433575810000995543e-01,1.370646611198530707e+00
3.290650227420171881e+00,-1.879815939942670600e+00,3.290650227420171881e+00,-1.879815939942670600e+00
1.871599810151282517e+00,-2.542386561725874738e+00,1.871599810151282517e+00,-2.542386561725874738e+00
2.651434819261873077e+00,-3.728577984394666700e+00,2.651434819261873077e+00,-3.728577984394666700e+00
6.321455999486004229e-01,4.474157070792472268e+00,6.321455999486004229e-01,4.474157070792472268e+00
2.799119433252047706e+00,9.199223280373058920e-01,2.799119433252047706e+00,9.199223280373058920e-01
3.286700175856634765e+00,-3.615524200956646173e+00,3.286700175856634765e+00,-3.615524200956646173e+00
-9.747799746731681259e-01,2.665429240840893943e+00,-9.747799746731681259e-01,2.665429240840893943e+00
-2.686572440404702444e+00,-2.488655514182873230e+00,-2.686572440404702444e+00,-2.488655514182873230e+00
1.681537992781486912e-01,-2.681631975426085557e+00,1.681537992781486912e-01,-2.681631975426085557e+00
3.354140911524725155e+00,3.495903311145945658e+00,3.354140911524725155e+00,3.495903311145945658e+00
4.321179088667821411e-01,-2.202155633351756681e+00,4.321179088667821411e-01,-2.202155633351756681e+00
1.366321730805284851e+00,-5.558025322517277100e-01,1.366321730805284851e+00,-5.558025322517277100e-01
-4.593596479059281479e-01,-3.359943556861981317e+00,-4.593596479059281479e-01,-3.359943556861981317e+00
-4.645863052634444657e+00,1.798263478523246528e+00,-4.645863052634444657e+00,1.798263478523246528e+00
3.382597795471220081e+00,-3.312006887734390670e+00,3.382597795471220081e+00,-3.312006887734390670e+00
-4.293327929580351920e+00,-7.481279529985039867e-01,-4.293327929580351920e+00,-7.481279529985039867e-01
-1.554373866926044290e-01,-4.729276135899417532e+00,-1.554373866926044290e-01,-4.729276135899417532e+00
2.031186436631286174e+00,-4.281112324130818436e+00,2.031186436631286174e+00,-4.281112324130818436e+00
-1.494078801003641266e-02,-3.674465191043290613e+00,-1.494078801003641266e-02,-3.674465191043290613e+00
-6.930551105757971619e-01,2.858686609237036880e+00,-6.930551105757971619e-01,2.858686609237036880e+00
3.264008682765667579e+00,2.982937212748982159e+00,3.264008682765667579e+00,2.982937212748982159e+00
3.010750377431772873e-01,4.101695241994401719e+00,3.010750377431772873e-01,4.101695241994401719e+00
-3.166814250947650233e+00,-5.721080102880333335e-02,-3.166814250947650233e+00,-5.721080102880333335e-02
-1.832027522903741934e+00,-6.076475395524178619e-02,-1.832027522903741934e+00,-6.076475395524178619e-02
-3.779224820512785410e+00,-2.160176958777555889e+00,-3.779224820512785410e+00,-2.160176958777555889e+00
-2.146833790381536211e+00,1.663055878719265079e+00,-2.146833790381536211e+00,1.663055878719265079e+00
1.113397373626417108e+00,-4.717026452467994346e+00,1.113397373626417108e+00,-4.717026452467994346e+00
2.238982192407915406e+00,-1.359431152459953385e+00,2.238982192407915406e+00,-1.359431152459953385e+00
4.133660501947374749e-02,2.008581333899364996e+00,4.133660501947374749e-02,2.008581333899364996e+00
-3.872435487879110627e-01,-4.562242597235168340e+00,-3.872435487879110627e-01,-4.562242597235168340e+00
-9.545832569800803968e-01,-1.963258200550082488e+00,-9.545832569800803968e-01,-1.963258200550082488e+00
-2.296514141949349774e+00,-3.355401466683412548e-01,-2.296514141949349774e+00,-3.355401466683412548e-01
1.479517459311834982e+00,3.638307071697056472e+00,1.479517459311834982e+00,3.638307071697056472e+00
1.315226067607379923e+00,-4.502502277844991241e+00,1.315226067607379923e+00,-4.502502277844991241e+00
2.334351146952762690e+00,-5.895779394060929324e-01,2.334351146952762690e+00,-5.895779394060929324e-01
-5.137841151986295429e-01,-2.873062104462688726e+00,-5.137841151986295429e-01,-2.873062104462688726e+00
3.858449733390754588e+00,-2.189268776730111554e+00,3.858449733390754588e+00,-2.189268776730111554e+00
4.907882919661752830e+00,-4.892926156037853413e-01,4.907882919661752830e+00,-4.892926156037853413e-01
-2.162410022516640051e+00,2.897058058063397112e+00,-2.162410022516640051e+00,2.897058058063397112e+00
-1.376612348114555129e+00,-1.626723396966136326e+00,-1.376612348114555129e+00,-1.626723396966136326e+00
-1.182106663901301369e+00,1.953618966607424401e-01,-1.182106663901301369e+00,1.953618966607424401e-01
2.558181920792071296e+00,-2.154303530847840598e-01,2.558181920792071296e+00,-2.154303530847840598e-01
1.714250871275200261e+00,1.146326916671506879e+00,1.714250871275200261e+00,1.146326916671506879e+00
-3.544377103853118882e+00,2.175830668582699357e+00,-3.544377103853118882e+00,2.175830668582699357e+00
1.421474970940530769e+00,-1.411878601845760750e+00,1.421474970940530769e+00,-1.411878601845760750e+00
-7.714783465812855567e-01,3.550681723508921195e+00,-7.714783465812855567e-01,3.550681723508921195e+00
9.894843827913103462e-01,-4.088344067221835409e+00,9.894843827913103462e-01,-4.088344067221835409e+00
-2.868229890157002693e+00,2.600575218305839709e+00,-2.868229890157002693e+00,2.600575218305839709e+00
2.405021573146730152e+00,-3.041543493771764473e-01,2.405021573146730152e+00,-3.041543493771764473e-01
3.353571208382708946e+00,-3.012080014665474259e+00,3.353571208382708946e+00,-3.012080014665474259e+00
-1.351886452146102480e+00,4.046151863251976621e+00,-1.351886452146102480e+00,4.046151863251976621e+00
5.481017432588716209e-01,-4.296737682545706427e+00,5.481017432588716209e-01,-4.296737682545706427e+00
-1.068084034326954201e+00,1.758877230922258228e+00,-1.068084034326954201e+00,1.758877230922258228e+00
-1.581466736350489288e+00,-1.248546949277856477e+00,-1.581466736350489288e+00,-1.248546949277856477e+00
-2.623474194422766193e+00,-4.048000644006351401e+00,-2.623474194422766193e+00,-4.048000644006351401e+00
1.561485399603283586e+00,-2.857514345328347805e+00,1.561485399603283586e+00,-2.857514345328347805e+00
2.846083693554108951e+00,4.407141603357087600e-01,2.846083693554108951e+00,4.407141603357087600e-01
6.663470389065843102e-01,3.512039129555462935e+00,6.663470389065843102e-01,3.512039129555462935e+00
-9.755480090149069028e-01,-3.998950313097771048e+00,-9.755480090149069028e-01,-3.998950313097771048e+00
-4.508227875038937960e+00,-1.901417421820327025e+00,-4.508227875038937960e+00,-1.901417421820327025e+00
-2.818118113724148888e+00,7.783960440389939284e-02,-2.818118113724148888e+00,7.783960440389939284e-02
4.530029135328508261e+00,1.637664639832900004e+00,4.530029135328508261e+00,1.637664639832900004e+00
-7.541467602606529708e-01,1.061999227585134209e+00,-7.541467602606529708e-01,1.061999227585134209e+00
2.508707064321938685e+00,-2.841959549664014872e+00,2.508707064321938685e+00,-2.841959549664014872e+00
3.955782151911690470e+00,7.776296020700634859e-01,3.955782151911690470e+00,7.776296020700634859e-01
-1.516588456988920308e+00,1.154617970699223450e+00,-1.516588456988920308e+00,1.154617970699223450e+00
1.986852322838781548e+00,-7.132204203925954777e-01,1.986852322838781548e+00,-7.132204203925954777e-01
3.165461046446886417e+00,1.047922138943896853e+00,3.165461046446886417e+00,1.047922138943896853e+00
-9.093679772827894039e-03,-4.918632373478411424e+00,-9.093679772827894039e-03,-4.918632373478411424e+00
-1.873060594000092727e-01,3.912971167288415320e+00,-1.873060594000092727e-01,3.912971167288415320e+00
3.235475589536217278e+00,-3.595986672348260971e+00,3.235475589536217278e+00,-3.595986672348260971e+00
-1.113688545145168352e-01,-4.506918233017445097e+00,-1.113688545145168352e-01,-4.506918233017445097e+00
2.637957187248750390e+00,-2.304980195448594227e+00,2.637957187248750390e+00,-2.304980195448594227e+00
9.467721107724840213e-01,4.354309026558354390e+00,9.467721107724840213e-01,4.354309026558354390e+00
-1.212605676931220344e+00,-2.415409227527317848e-01,-1.212605676931220344e+00,-2.415409227527317848e-01
3.522757806276763382e-01,-1.893850690284825999e+00,3.522757806276763382e-01,-1.893850690284825999e+00
1.235780701725230218e-01,4.572581194985238184e+00,1.235780701725230218e-01,4.572581194985238184e+00
5.416411959372714469e-01,4.455452971709408239e+00,5.416411959372714469e-01,4.455452971709408239e+00
2.543538300653481077e+00,4.386855870115290434e-01,2.543538300653481077e+00,4.386855870115290434e-01
3.587604617366082049e+00,-9.569009357266048399e-01,3.587604617366082049e+00,-9.569009357266048399e-01
-9.813609897858740494e-01,-3.823832329339899250e+00,-9.813609897858740494e-01,-3.823832329339899250e+00
-3.078116343743824590e+00,-3.516317878440368805e+00,-3.078116343743824590e+00,-3.516317878440368805e+00
-1.485899075332864083e-01,-3.936136980833041310e+00,-1.485899075332864083e-01,-3.936136980833041310e+00
-3.245781444709657571e+00,-6.533237251900968490e-01,-3.245781444709657571e+00,-6.533237251900968490e-01
-3.133748897495988839e+00,4.734775863394404816e-01,-3.133748897495988839e+00,4.734775863394404816e-01
-3.191129316020320239e+00,1.047239632341441240e+00,-3.191129316020320239e+00,1.047239632341441240e+00
-2.594776324911142407e+00,-3.154228512247972738e+00,-2.594776324911142407e+00,-3.154228512247972738e+00
1.400992251430928093e+00,4.457642659941652319e+00,1.400992251430928093e+00,4.457642659941652319e+00
2.636439790822088458e+00,-2.235774131881025806e+00,2.636439790822088458e+00,-2.235774131881025806e+00
1.002795174645896736e+00,-2.453497053867598421e+00,1.002795174645896736e+00,-2.453497053867598421e+00
-1.522258864234184994e+00,2.107336415951460040e+00,-1.522258864234184994e+00,2.107336415951460040e+00
-3.830897030177695228e+00,-2.062669194585858179e+00,-3.830897030177695228e+00,-2.062669194585858179e+00
2.871603281013552778e+00,3.517150355102138803e+00,2.871603281013552778e+00,3.517150355102138803e+00
1.873562823656237608e+00,-3.288544649646980012e-01,1.873562823656237608e+00,-3.288544649646980012e-01
1.344959989113431398e+00,-9.403046909222397831e-01,1.344959989113431398e+00,-9.403046909222397831e-01
3.450814044597013464e+00,-1.843871174792807599e+00,3.450814044597013464e+00,-1.843871174792807599e+00
-1.058196038416708173e+00,1.864375565001373802e+00,-1.058196038416708173e+00,1.864375565001373802e+00
2.219359409295172281e+00,3.985518323104712657e+00,2.219359409295172281e+00,3.985518323104712657e+00
6.943250798973481519e-01,2.834896039280119240e+00,6.943250798973481519e-01,2.834896039280119240e+00
1.799157442758011927e+00,1.141802090708513795e+00,1.799157442758011927e+00,1.141802090708513795e+00
3.502177914158583594e+00,3.293348102440535552e+00,3.502177914158583594e+00,3.293348102440535552e+00
2.027097640010538715e+00,9.742533048083620306e-01,2.027097640010538715e+00,9.742533048083620306e-01
2.806120790595220793e+00,-1.796782576164035472e-01,2.806120790595220793e+00,-1.796782576164035472e-01
1.952535143304500398e+00,9.803482165858693476e-01,1.952535143304500398e+00,9.803482165858693476e-01
1.322290485244759006e+00,1.453950366784918957e+00,1.322290485244759006e+00,1.453950366784918957e+00
5.916175709602075061e-01,-1.121549539757927594e+00,5.916175709602075061e-01,-1.121549539757927594e+00
-1.363855697400624623e+00,-7.524688878423886340e-01,-1.363855697400624623e+00,-7.524688878423886340e-01
3.510128162497256898e-01,-2.269974571337304070e+00,3.510128162497256898e-01,-2.269974571337304070e+00
-1.049208090063370902e+00,-1.130202246814037137e+00,-1.049208090063370902e+00,-1.130202246814037137e+00
2.881028336382799537e+00,-2.632306036628585755e+00,2.881028336382799537e+00,-2.632306036628585755e+00
-2.687400781292790697e+00,-3.185553710879492684e+00,-2.687400781292790697e+00,-3.185553710879492684e+00
-3.210528304881685724e+00,-4.492124727753326052e-01,-3.210528304881685724e+00,-4.492124727753326052e-01
-6.841309290618897698e-01,-2.869434981196214096e+00,-6.841309290618897698e-01,-2.869434981196214096e+00
-3.431218047844702745e+00,1.177352308097934452e+00,-3.431218047844702745e+00,1.177352308097934452e+00
-2.663058262812414423e+00,3.862777665866634180e+00,-2.663058262812414423e+00,3.862777665866634180e+00
