# re(psi) im(psi) re(|psi|^2) im(|psi|^2)
1.0 -4.898587196589413e-16 1.0 0.0
0.9510565162951532 0.3090169943749486 1.0 0.0
0.8090169943749477 0.5877852522924727 1.0 0.0
0.5877852522924736 0.8090169943749471 1.0 0.0
0.30901699437494623 0.951056516295154 1.0 0.0
5.51091059616309e-16 1.0 1.0 0.0
-0.30901699437494856 0.9510565162951532 1.0 0.0
-0.5877852522924727 0.8090169943749478 1.0 0.0
-0.8090169943749481 0.5877852522924721 1.0 0.0
-0.951056516295154 0.3090169943749463 1.0 0.0
-1.0 6.123233995736766e-16 1.0 0.0
-0.9510565162951532 -0.3090169943749485 0.9999999999999999 0.0
-0.8090169943749478 -0.5877852522924726 1.0 0.0
-0.5877852522924722 -0.8090169943749481 1.0 0.0
-0.30901699437494806 -0.9510565162951534 1.0 0.0
-2.4499125789312946e-15 -1.0 1.0 0.0
0.3090169943749468 -0.9510565162951538 1.0 0.0
0.587785252292474 -0.8090169943749468 1.0 0.0
0.8090169943749491 -0.5877852522924708 1.0 0.0
0.9510565162951539 -0.3090169943749464 0.9999999999999999 0.0
1.0 -7.347880794884119e-16 1.0 0.0
0.9510565162951533 0.3090169943749484 1.0 0.0
0.8090169943749479 0.5877852522924725 1.0 0.0
0.5877852522924724 0.809016994374948 1.0 0.0
0.3090169943749482 0.9510565162951533 0.9999999999999999 0.0
-9.803364199544708e-16 1.0 1.0 0.0
-0.3090169943749467 0.9510565162951539 1.0 0.0
-0.5877852522924739 0.8090169943749469 1.0 0.0
-0.809016994374949 0.5877852522924709 1.0 0.0
-0.9510565162951539 0.30901699437494656 1.0 0.0
-1.0 8.572527594031472e-16 1.0 0.0
-0.9510565162951533 -0.3090169943749483 1.0 0.0
-0.8090169943749479 -0.5877852522924725 1.0 0.0
-0.5877852522924725 -0.8090169943749479 1.0 0.0
-0.3090169943749483 -0.9510565162951533 1.0 0.0
-2.6948419387607653e-15 -1.0 1.0 0.0
0.30901699437494656 -0.9510565162951539 1.0 0.0
0.5877852522924738 -0.8090169943749469 1.0 0.0
0.8090169943749489 -0.587785252292471 0.9999999999999999 0.0
0.9510565162951539 -0.3090169943749467 1.0 0.0
1.0 -9.797174393178826e-16 1.0 0.0
0.9510565162951544 0.3090169943749448 1.0 0.0
0.8090169943749459 0.5877852522924751 1.0 0.0
0.5877852522924725 0.8090169943749479 1.0 0.0
0.3090169943749484 0.9510565162951533 1.0 0.0
-7.354070601250002e-16 1.0 1.0 0.0
-0.3090169943749464 0.9510565162951539 0.9999999999999999 0.0
-0.5877852522924737 0.809016994374947 1.0 0.0
-0.8090169943749489 0.5877852522924711 1.0 0.0
-0.9510565162951538 0.3090169943749468 1.0 0.0
-1.0 1.102182119232618e-15 1.0 0.0
-0.9510565162951544 -0.3090169943749447 0.9999999999999999 0.0
-0.809016994374946 -0.5877852522924751 1.0 0.0
-0.5877852522924726 -0.8090169943749478 1.0 0.0
-0.3090169943749485 -0.9510565162951532 0.9999999999999999 0.0
-2.939771298590236e-15 -1.0 1.0 0.0
0.30901699437494967 -0.9510565162951529 1.0 0.0
0.5877852522924736 -0.8090169943749471 1.0 0.0
0.8090169943749488 -0.5877852522924712 1.0 0.0
0.9510565162951538 -0.3090169943749469 1.0 0.0
1.0 -1.2246467991473533e-15 1.0 0.0
0.9510565162951523 0.30901699437495134 1.0 0.0
0.8090169943749461 0.587785252292475 1.0 0.0
0.5877852522924698 0.8090169943749498 0.9999999999999999 0.0
0.3090169943749486 0.9510565162951532 1.0 0.0
-4.904777002955296e-16 1.0 1.0 0.0
-0.30901699437494956 0.9510565162951529 1.0 0.0
-0.5877852522924764 0.8090169943749451 1.0 0.0
-0.8090169943749467 0.5877852522924742 1.0 0.0
-0.9510565162951538 0.309016994374947 1.0 0.0
-1.0 4.899825157862589e-15 1.0 0.0
-0.9510565162951523 -0.3090169943749512 0.9999999999999999 0.0
-0.8090169943749482 -0.587785252292472 1.0 0.0
-0.5877852522924728 -0.8090169943749477 1.0 0.0
-0.3090169943749454 -0.9510565162951542 1.0 0.0
-3.1847006584197066e-15 -1.0 1.0 0.0
0.30901699437495284 -0.9510565162951519 1.0000000000000002 0.0
0.5877852522924734 -0.8090169943749472 1.0 0.0
0.8090169943749487 -0.5877852522924715 1.0 0.0
0.9510565162951525 -0.3090169943749505 0.9999999999999999 0.0
1.0 -1.4695761589768238e-15 1.0 0.0
0.9510565162951535 0.30901699437494773 1.0 0.0
0.8090169943749462 0.5877852522924748 1.0 0.0
0.58778525229247 0.8090169943749497 1.0 0.0
0.30901699437494884 0.9510565162951531 1.0 0.0
-2.45548340466059e-16 1.0 1.0 0.0
-0.30901699437494934 0.951056516295153 1.0 0.0
-0.5877852522924761 0.8090169943749452 1.0 0.0
-0.8090169943749465 0.5877852522924745 1.0 0.0
-0.9510565162951536 0.30901699437494723 1.0 0.0
-1.0 -1.9606728399089416e-15 1.0 0.0
-0.9510565162951524 -0.30901699437495095 1.0 0.0
-0.8090169943749483 -0.5877852522924718 0.9999999999999999 0.0
-0.587785252292473 -0.8090169943749475 0.9999999999999999 0.0
-0.3090169943749456 -0.9510565162951542 1.0000000000000002 0.0
-3.4296300182491773e-15 -1.0 1.0 0.0
0.3090169943749526 -0.9510565162951519 1.0 0.0
0.5877852522924732 -0.8090169943749473 1.0 0.0
0.8090169943749486 -0.5877852522924716 1.0 0.0
0.9510565162951525 -0.3090169943749507 1.0 0.0
1.0 -1.7145055188062944e-15 1.0 0.0
0.9510565162951535 0.30901699437494745 0.9999999999999999 0.0
0.8090169943749463 0.5877852522924746 1.0 0.0
0.5877852522924703 0.8090169943749496 1.0 0.0
0.3090169943749491 0.951056516295153 1.0 0.0
-6.189806365883577e-19 1.0 1.0 0.0
-0.3090169943749491 0.951056516295153 1.0 0.0
-0.587785252292476 0.8090169943749453 1.0 0.0
-0.8090169943749463 0.5877852522924746 1.0 0.0
-0.9510565162951535 0.30901699437494745 0.9999999999999999 0.0
-1.0 5.3896838775215305e-15 1.0 0.0
-0.9510565162951525 -0.3090169943749507 1.0 0.0
-0.8090169943749486 -0.5877852522924716 1.0 0.0
-0.5877852522924732 -0.8090169943749473 1.0 0.0
-0.30901699437494584 -0.9510565162951541 1.0 0.0
-3.674559378078648e-15 -1.0 1.0 0.0
0.30901699437495234 -0.951056516295152 1.0 0.0
0.587785252292473 -0.8090169943749475 0.9999999999999999 0.0
0.8090169943749483 -0.5877852522924718 0.9999999999999999 0.0
0.9510565162951524 -0.30901699437495095 1.0 0.0
1.0 -1.959434878635765e-15 1.0 0.0
0.9510565162951536 0.30901699437494723 1.0 0.0
0.8090169943749507 0.5877852522924687 1.0 0.0
0.5877852522924705 0.8090169943749494 1.0 0.0
0.30901699437494257 0.9510565162951552 1.0000000000000002 0.0
2.443103791928823e-16 1.0 1.0 0.0
-0.3090169943749489 0.9510565162951531 1.0 0.0
-0.58778525229247 0.8090169943749497 1.0 0.0
-0.8090169943749462 0.5877852522924748 1.0 0.0
-0.9510565162951556 0.30901699437494096 0.9999999999999999 0.0
-1.0 -1.4708141202500005e-15 1.0 0.0
-0.9510565162951525 -0.3090169943749505 0.9999999999999999 0.0
-0.8090169943749487 -0.5877852522924715 1.0 0.0
-0.5877852522924734 -0.8090169943749472 1.0 0.0
-0.30901699437494606 -0.951056516295154 1.0 0.0
-3.919488737908119e-15 -1.0 1.0 0.0
0.3090169943749521 -0.9510565162951521 1.0 0.0
0.587785252292467 -0.8090169943749518 0.9999999999999998 0.0
0.8090169943749482 -0.587785252292472 1.0 0.0
0.9510565162951545 -0.30901699437494445 1.0 0.0
1.0 -2.204364238465236e-15 1.0 0.0
0.9510565162951538 0.309016994374947 1.0 0.0
0.8090169943749508 0.5877852522924685 1.0 0.0
0.5877852522924707 0.8090169943749492 1.0 0.0
0.3090169943749428 0.9510565162951551 1.0 0.0
4.892397390223529e-16 1.0 1.0 0.0
-0.3090169943749486 0.9510565162951532 1.0 0.0
-0.5877852522924698 0.8090169943749498 0.9999999999999999 0.0
-0.8090169943749461 0.587785252292475 1.0 0.0
-0.9510565162951556 0.3090169943749412 1.0 0.0
-1.0 5.879542597180472e-15 1.0 0.0
-0.9510565162951526 -0.3090169943749503 1.0 0.0
-0.8090169943749447 -0.587785252292477 1.0000000000000002 0.0
-0.5877852522924736 -0.8090169943749471 1.0 0.0
-0.3090169943749463 -0.951056516295154 1.0 0.0
-4.164418097737589e-15 -1.0 1.0 0.0
0.3090169943749519 -0.9510565162951521 0.9999999999999999 0.0
0.5877852522924784 -0.8090169943749437 1.0 0.0
0.8090169943749481 -0.5877852522924722 1.0 0.0
0.9510565162951544 -0.3090169943749447 0.9999999999999999 0.0
