# re(psi_t) im(psi_t) re(psi_t+dt) im(psi_t+dt)
0.6083513145322546 -0.7936678638491531 0.5260775173811053 -0.8504366206285644
0.5679241732886948 -0.8230808790115055 0.4829159416559378 -0.8756667135928822
0.5260775173811045 -0.850436620628565 0.43854732757439036 -0.8987080958116269
0.48291594165593704 -0.8756667135928827 0.39308257356494075 -0.9195031758289707
0.43854732757439036 -0.8987080958116269 0.3466353178350258 -0.9379999767747389
0.39308257356494075 -0.9195031758289707 0.2993216543347071 -0.9541522662795148
0.3466353178350258 -0.9379999767747389 0.2512598425822557 -0.9679196720314863
0.2993216543347062 -0.9541522662795151 0.20257001207694433 -0.9792677826862
0.25125984258225487 -0.9679196720314865 0.15337386203786435 -0.9881682338770004
0.20257001207694433 -0.9792677826862 0.10379435721925297 -0.9945987791111761
0.15337386203786435 -0.9881682338770004 0.05395542056264975 -0.998543345374605
0.10379435721925297 -0.9945987791111761 0.003981623454079739 -0.9999920733059188
0.05395542056264886 -0.998543345374605 -0.04600212563953695 -0.998941341839772
0.003981623454078851 -0.9999920733059188 -0.09587089337649782 -0.9953937772576199
-0.04600212563953695 -0.998941341839772 -0.14550003380861354 -0.9893582466233818
-0.09587089337649782 -0.9953937772576199 -0.19476549993116135 -0.9808498356203995
-0.14550003380861354 -0.9893582466233818 -0.2435441537357911 -0.9698898108450863
-0.19476549993116135 -0.9808498356203995 -0.2917140739914265 -0.9565055666515091
-0.2435441537357911 -0.9698898108450863 -0.3391548609838345 -0.9407305566797731
-0.2917140739914265 -0.9565055666515091 -0.3857479374522218 -0.9226042102393402
-0.33915486098383624 -0.9407305566797726 -0.43137684497062084 -0.9021718337562934
-0.3857479374522218 -0.9226042102393402 -0.47592753503330965 -0.8794844975308649
-0.43137684497062084 -0.9021718337562934 -0.5192886541166856 -0.8545989080882804
-0.47592753503330965 -0.8794844975308649 -0.5613518220050715 -0.8275772664419839
-0.5192886541166856 -0.8545989080882804 -0.6020119026848236 -0.7984871126234903
-0.5613518220050729 -0.827577266441983 -0.6411672671296018 -0.7674011568674873
-0.6020119026848236 -0.7984871126234903 -0.6787200473200125 -0.7343970978741134
-0.6411672671296018 -0.7674011568674873 -0.7145763808626919 -0.699557428602668
-0.6787200473200125 -0.7343970978741134 -0.7486466455973987 -0.6629692300821833
-0.7145763808626919 -0.699557428602668 -0.7808456836057491 -0.6247239537541924
-0.7486466455973999 -0.662969230082182 -0.811093014061656 -0.5849171928917617
-0.7808456836057491 -0.6247239537541924 -0.8393130343914837 -0.5436484436660884
-0.811093014061656 -0.5849171928917617 -0.8654352092411123 -0.5010208564578846
-0.8393130343914837 -0.5436484436660884 -0.8893942467775813 -0.4571409780351558
-0.8654352092411123 -0.5010208564578846 -0.9111302618846769 -0.4121184852417566
-0.8893942467775822 -0.45714097803515424 -0.9305889258445285 -0.366065910862411
-0.9111302618846769 -0.4121184852417566 -0.9477216021311119 -0.3190983623493521
-0.9305889258445285 -0.366065910862411 -0.9624854679762374 -0.27133323411363275
-0.9477216021311119 -0.3190983623493521 -0.9748436214041636 -0.22288991410024764
-0.9624854679762374 -0.27133323411363275 -0.9847651734673236 -0.17388948538043356
-0.974843621404164 -0.22288991410024592 -0.9922253254526034 -0.1244544235070617
-0.9847651734673236 -0.17388948538043356 -0.997205430865212 -0.07470829038953478
-0.9922253254526034 -0.1244544235070617 -0.9996930420352065 -0.024775425453357765
-0.997205430865212 -0.07470829038953478 -0.9996819412301848 0.02521936514365872
-0.9996930420352065 -0.024775425453357765 -0.9971721561963784 0.0751511204618093
-0.9996819412301848 0.025219365143660497 -0.9921699600893009 0.12489503711675232
-0.9971721561963784 0.0751511204618093 -0.984687855794127 0.17432678122297965
-0.9921699600893009 0.12489503711675232 -0.9747445446749893 0.2233227991637839
-0.9846878557941267 0.1743267812229814 -0.9623648798313097 0.2717606264109442
-0.9747445446749893 0.2233227991637839 -0.9475798039779932 0.31951919362227366
-0.9623648798313097 0.2717606264109442 -0.9304262721047533 0.36647912925192844
-0.9475798039779932 0.31951919362227366 -0.9109471591078876 0.4125230579170927
-0.9304262721047533 0.36647912925192844 -0.8891911526253609 0.4575358937753214
-0.9109471591078868 0.4125230579170943 -0.8652126313430711 0.5014051281791989
-0.8891911526253609 0.4575358937753214 -0.8390715290764524 0.5440211108893698
-0.8652126313430711 0.5014051281791989 -0.8108331849671466 0.5852773241430363
-0.8390715290764524 0.5440211108893698 -0.7805681801691837 0.6250706488928821
-0.8108331849671466 0.5852773241430363 -0.7483521614328467 0.663301622550998
-0.7805681801691826 0.6250706488928834 -0.7142656520271989 0.6998746875935437
-0.7483521614328467 0.663301622550998 -0.6783938504738453 0.7346984304047954
-0.7142656520271989 0.6998746875935437 -0.6408264175949933 0.7676858097635825
-0.6783938504738453 0.7346984304047954 -0.601657252408102 0.7987543744010004
-0.6408264175949933 0.7676858097635825 -0.5609842574272288 0.8278264690856537
-0.6016572524081005 0.7987543744010015 -0.5189090939577411 0.8548294287212838
-0.5609842574272288 0.8278264690856537 -0.47553692799599256 0.8796957599716702
-0.5189090939577411 0.8548294287212838 -0.4309761673690971 0.9023633099588236
-0.47553692799599256 0.8796957599716702 -0.3853381907718296 0.9227754216128066
-0.4309761673690971 0.9023633099588236 -0.33873706937788134 0.9408810752849078
-0.385338190771828 0.9227754216128073 -0.29128928172134383 0.9566350162701884
-0.33873706937788134 0.9408810752849078 -0.24311342256103 0.9699978679206785
-0.29128928172134383 0.9566350162701884 -0.1943299064553348 0.9809362300664916
-0.24311342256103 0.9699978679206785 -0.1450606667885619 0.9894227624988511
-0.1943299064553348 0.9809362300664916 -0.09542885100095065 0.9954362533063774
-0.1450606667885601 0.9894227624988513 -0.045558512784221926 0.9989616718938169
-0.09542885100095065 0.9954362533063774 0.004425697988050785 0.9999902065507035
-0.045558512784221926 0.9989616718938169 0.054398846820214106 0.9985192864760454
0.004425697988050785 0.9999902065507035 0.10423602686569688 0.9945525882039892
0.054398846820214106 0.9985192864760454 0.15381267112909058 0.9881000264143981
0.10423602686569865 0.9945525882039891 0.20300486381875213 0.979177729151317
0.15381267112909058 0.9881000264143981 0.2516896500717544 0.9678079975112615
0.20300486381875213 0.979177729151317 0.2997453432770149 0.954019249902089
0.2516896500717544 0.9678079975112615 0.34705182922843825 0.9378459510117826
0.2997453432770149 0.954019249902089 0.3934908663478909 0.9193285256646757
0.3470518292284399 0.937845951011782 0.4389463812275555 0.8985132577804479
0.3934908663478909 0.9193285256646757 0.4833047587530059 0.8754521746884285
0.4389463812275555 0.8985132577804479 0.526455126081828 0.8502029170863663
0.4833047587530059 0.8754521746884285 0.5682896297679736 0.8228285949687089
0.526455126081828 0.8502029170863663 0.6087037053392187 0.793397629884477
0.568289629767975 0.8228285949687079 0.6475963386538773 0.7619835839190321
0.6087037053392187 0.793397629884477 0.6848703183835534 0.72866497582717
0.6475963386538773 0.7619835839190321 0.7204324789908387 0.6935250847771224
0.6848703183835534 0.72866497582717 0.7541939335946278 0.6566517421960153
0.7204324789908387 0.6935250847771224 0.7860702961410393 0.6181371122370333
0.7541939335946289 0.656651742196014 0.8159818923245947 0.5780774614170436
0.7860702961410393 0.6181371122370333 0.8438539587324921 0.5365729180004349
0.8159818923245947 0.5780774614170436 0.8696168297142055 0.49372722173059747
0.8438539587324921 0.5365729180004349 0.8932061115093225 0.44964746453460147
0.8696168297142055 0.49372722173059747 0.9145628431984176 0.4044438228491401
0.8932061115093233 0.44964746453459986 0.9336336440746379 0.35822928223682704
0.9145628431984176 0.4044438228491401 0.9503708470676735 0.3111193549811273
0.9336336440746379 0.35822928223682704 0.9647326178866098 0.26323179136580094
0.9503708470676735 0.3111193549811273 0.976683059583864 0.21468628536052867
0.9647326178866098 0.26323179136580094 0.9861923022788637 0.1656041754483094
0.9766830595838644 0.21468628536052695 0.9932365778171885 0.11610814134245669
0.9861923022788637 0.1656041754483094 0.9977982791785807 0.06632189735120068
0.9932365778171885 0.11610814134245669 0.9998660044853249 0.016369883156341365
0.9977982791785807 0.06632189735120068 0.9994345855010047 -0.033623047221136695
0.9998660044853249 0.016369883156341365 0.9965051005484024 -0.08353193749110818
0.9994345855010047 -0.03362304722113847 0.991084871814253 -0.13323204141994396
0.9965051005484024 -0.08353193749110818 0.9831874470475918 -0.182599134631134
0.991084871814253 -0.13323204141994396 0.9728325656974354 -0.23150982510153895
0.9831874470475918 -0.182599134631134 0.960046109574442 -0.2798418615771745
0.9728325656974354 -0.23150982510153895 0.9448600381598606 -0.32747443913769303
0.9600461095744415 -0.2798418615771762 0.9273123087234751 -0.3742885011457584
0.9448600381598606 -0.32747443913769303 0.9074467814501962 -0.4201670368266409
0.9273123087234751 -0.3742885011457584 0.8853131098124392 -0.46499537373422123
0.9074467814501962 -0.4201670368266409 0.8609666164623065 -0.5086614643723737
0.8853131098124392 -0.46499537373422123 0.8344681549537633 -0.5510561662553665
0.8609666164623057 -0.5086614643723752 0.8058839576404497 -0.5920735147072245
0.8344681549537633 -0.5510561662553665 0.775285470129288 -0.6316109877182386
0.8058839576404497 -0.5920735147072245 0.7427491727036695 -0.6695697621966024
0.775285470129288 -0.6316109877182386 0.7083563891625846 -0.7058549609746644
0.7427491727036695 -0.6695697621966024 0.6721930835534681 -0.7403758899524486
0.7083563891625834 -0.7058549609746656 0.6343496453068584 -0.7730462647856614
0.6721930835534681 -0.7403758899524486 0.594920663309892 -0.8037844265516209
0.6343496453068584 -0.7730462647856614 0.5540046894833416 -0.8325135458540397
0.594920663309892 -0.8037844265516209 0.511703992453149 -0.8591618148564958
0.5540046894833416 -0.8325135458540397 0.4681243019321098 -0.8836626267646351
0.5117039924531475 -0.8591618148564967 0.42337454445066386 -0.9059547423084626
0.4681243019321098 -0.8836626267646351 0.3775665710972933 -0.9259824428086272
0.42337454445066386 -0.9059547423084626 0.33081487794904696 -0.9436956694441048
0.3775665710972933 -0.9259824428086272 0.28323631989098763 -0.9590501483731756
0.33081487794904696 -0.9436956694441048 0.23494981853982308 -0.9720075013949759
0.28323631989098597 -0.9590501483731761 0.18607606500180907 -0.9825353418750099
0.23494981853982308 -0.9720075013949759 0.1367372182078336 -0.9906073556948704
0.18607606500180907 -0.9825353418750099 0.08705659957970344 -0.9962033670238317
0.1367372182078336 -0.9906073556948704 0.03715838479082641 -0.9993093887479176
0.08705659957970344 -0.9962033670238317 -0.012832706608316757 -0.9999176574304031
0.03715838479082463 -0.9993093887479177 -0.06279172292408354 -0.9980266527163616
-0.012832706608316757 -0.9999176574304031 -0.11259379263383548 -0.9936411011327626
-0.06279172292408354 -0.9980266527163616 -0.16211443649971827 -0.9867719642746133
-0.11259379263383548 -0.9936411011327626 -0.21122987870191645 -0.9774364114066826
-0.16211443649971827 -0.9867719642746133 -0.25981735621375585 -0.9656577765492774
-0.21122987870191817 -0.9774364114066822 -0.3077554256453242 -0.9514655001553474
-0.25981735621375585 -0.9656577765492774 -0.354924266788705 -0.934895055524683
-0.3077554256453242 -0.9514655001553474 -0.4012059821061006 -0.9159878601391392
-0.354924266788705 -0.934895055524683 -0.4464848914122656 -0.8947911721405042
-0.4012059821061006 -0.9159878601391392 -0.4906478210147381 -0.8713579722097512
-0.4464848914122672 -0.8947911721405034 -0.5335843865891192 -0.8457468311429334
-0.4906478210147381 -0.8713579722097512 -0.5751872690824027 -0.8180217634546941
-0.5335843865891192 -0.8457468311429334 -0.6153524829547208 -0.7882520673753163
-0.5751872690824027 -0.8180217634546941 -0.6539796360890286 -0.7565121516412421
-0.6153524829547208 -0.7882520673753163 -0.6909721807191258 -0.722881349511976
-0.65397963608903 -0.756512151641241 -0.7262376547487805 -0.6874437204782592
-0.6909721807191258 -0.722881349511976 -0.7596879128588213 -0.6502878401571168
-0.7262376547487805 -0.6874437204782592 -0.791239346824533 -0.6115065788989408
